Order_ID,Material_ID,Item_ID,Source,Destination,Available_Time,Deadline,Danger_Type,Area,Weight
A140199,PHARM-TABL-5000,P199-33f5fdb8,City_10,City_108,2023-06-28 00:00:00,2023-07-14 00:00:00,type_2,89864,79177
A140200,PHARM-TABL-3785,P200-51ec41db,City_10,City_108,2022-06-29 00:00:00,2022-07-04 00:00:00,type_2,50640,84887
A140201,PHARM-TABL-9153,P201-30e71c6e,City_10,City_11,2023-08-21 00:00:00,2023-08-28 00:00:00,type_2,60943,35433
A140202,PHARM-INFT-8529,P202-e0b82fd6,City_10,City_11,2022-09-19 00:00:00,2022-10-13 00:00:00,type_2,61481,6231
A140203,PHARM-INFT-9955,P203-edcd71ee,City_10,City_11,2022-06-11 00:00:00,2022-06-16 00:00:00,type_2,45793,62898
A140204,PHARM-INFT-7951,P204-760b1208,City_10,City_11,2023-12-08 00:00:00,2023-12-19 00:00:00,type_2,40099,64878
A140205,PHARM-TABL-7302,P205-a206f1d8,City_10,City_11,2024-05-23 00:00:00,2024-06-10 00:00:00,type_2,31591,18979
A140206,PHARM-VCNE-6881,P206-f648374f,City_10,City_11,2023-08-12 00:00:00,2023-08-24 00:00:00,type_2,39196,96655
A140207,PHARM-API-7484,P207-3795dedc,City_10,City_11,2022-10-09 00:00:00,2022-10-12 00:00:00,type_2,90389,79177
A140208,PHARM-API-9138,P208-f1a87543,City_10,City_118,2024-05-02 00:00:00,2024-05-14 00:00:00,type_2,80069,35162
A140209,PHARM-INFT-4588,P209-90096d90,City_10,City_118,2023-10-14 00:00:00,2023-10-23 00:00:00,type_2,33350,86381
A140210,PHARM-TABL-2591,P210-5fcdfc80,City_10,City_118,2023-10-05 00:00:00,2023-10-28 00:00:00,type_2,40992,10167
A140211,PHARM-VCNE-1546,P211-95e40b72,City_10,City_118,2023-08-17 00:00:00,2023-08-31 00:00:00,type_2,12313,22224
A140212,PHARM-INFT-6352,P212-0534dda0,City_10,City_118,2024-02-05 00:00:00,2024-02-21 00:00:00,type_2,26818,28021
A140213,PHARM-TABL-9837,P213-62bb45b3,City_10,City_118,2024-06-16 00:00:00,2024-06-30 00:00:00,type_2,66271,74579
A140214,PHARM-INFT-3695,P214-be5dc82b,City_10,City_118,2022-09-21 00:00:00,2022-10-20 00:00:00,type_2,39184,68156
A140215,PHARM-INFT-2886,P215-bb44790d,City_10,City_118,2023-04-25 00:00:00,2023-04-30 00:00:00,type_2,99348,23449
A140216,PHARM-VCNE-6992,P216-256099a9,City_10,City_122,2022-04-03 00:00:00,2022-05-01 00:00:00,type_2,2324,56717
A140217,PHARM-INFT-9791,P217-a0bf4641,City_10,City_122,2022-05-07 00:00:00,2022-05-24 00:00:00,type_2,88688,53311
A140218,PHARM-INFT-7242,P218-56aebcec,City_10,City_122,2024-04-22 00:00:00,2024-05-15 00:00:00,type_2,14701,53689
A140219,PHARM-TABL-8724,P219-b6ba867c,City_10,City_122,2022-01-26 00:00:00,2022-02-17 00:00:00,type_2,43492,78584
A140220,PHARM-TABL-2035,P220-8710198a,City_10,City_128,2023-10-13 00:00:00,2023-11-11 00:00:00,type_2,92391,65852
A140221,PHARM-INFT-7689,P221-f3fd10ea,City_10,City_128,2022-04-30 00:00:00,2022-05-07 00:00:00,type_2,5377,10943
A140222,PHARM-INFT-9071,P222-336fcf4f,City_10,City_128,2022-04-29 00:00:00,2022-05-05 00:00:00,type_2,70957,35775
A140223,PHARM-TABL-7367,P223-74d248d1,City_10,City_128,2023-04-10 00:00:00,2023-04-24 00:00:00,type_2,97904,92881
A140224,PHARM-VCNE-3531,P224-30559cd7,City_10,City_128,2023-03-01 00:00:00,2023-03-24 00:00:00,type_2,64639,17978
A140225,PHARM-VCNE-5583,P225-911d5e8f,City_10,City_128,2022-02-03 00:00:00,2022-02-28 00:00:00,type_2,28977,53566
A140226,PHARM-VCNE-8285,P226-af4c1cec,City_10,City_128,2022-08-30 00:00:00,2022-09-29 00:00:00,type_2,13522,52537
A140227,PHARM-INFT-9920,P227-e9816ae2,City_10,City_137,2023-10-23 00:00:00,2023-11-06 00:00:00,type_2,52684,12936
A140228,PHARM-INFT-4109,P228-b78bbdc6,City_10,City_137,2022-05-06 00:00:00,2022-06-05 00:00:00,type_2,12515,64600
A140229,PHARM-TABL-1349,P229-12d2f4a0,City_10,City_137,2022-02-21 00:00:00,2022-03-21 00:00:00,type_2,32425,48713
A140230,PHARM-TABL-4362,P230-542a0071,City_10,City_137,2022-03-12 00:00:00,2022-04-10 00:00:00,type_2,27652,77641
A140231,PHARM-TABL-4817,P231-159ad3ef,City_10,City_137,2022-12-03 00:00:00,2022-12-30 00:00:00,type_2,78616,24340
A140232,PHARM-API-5542,P232-4ae92cd1,City_10,City_137,2024-05-29 00:00:00,2024-06-05 00:00:00,type_2,71307,22038
A140233,PHARM-INFT-3858,P233-fffd1b6b,City_10,City_137,2022-04-23 00:00:00,2022-05-17 00:00:00,type_2,17775,8379
A140234,PHARM-API-6869,P234-baab86bd,City_10,City_137,2024-03-19 00:00:00,2024-04-16 00:00:00,type_2,77682,36186
A140235,PHARM-API-3854,P235-7b5ac6ba,City_10,City_138,2022-09-29 00:00:00,2022-10-03 00:00:00,type_2,97718,21614
A140236,PHARM-VCNE-9619,P236-c06f0052,City_10,City_138,2022-04-27 00:00:00,2022-05-23 00:00:00,type_2,62922,13330
A140237,PHARM-VCNE-6931,P237-d309a277,City_10,City_138,2023-06-10 00:00:00,2023-07-01 00:00:00,type_2,59745,19293
A140238,PHARM-TABL-1710,P238-3977f388,City_10,City_138,2024-01-15 00:00:00,2024-02-12 00:00:00,type_2,68847,91363
A140239,PHARM-INFT-8504,P239-e7b62803,City_10,City_138,2023-10-21 00:00:00,2023-10-24 00:00:00,type_2,63281,12972
A140240,PHARM-VCNE-2768,P240-580362d2,City_10,City_141,2023-05-18 00:00:00,2023-06-12 00:00:00,type_2,10132,63138
A140241,PHARM-API-6277,P241-f853fad7,City_10,City_141,2023-09-15 00:00:00,2023-09-22 00:00:00,type_2,17040,13609
A140242,PHARM-INFT-9984,P242-f7268cef,City_10,City_141,2023-12-31 00:00:00,2024-01-13 00:00:00,type_2,78801,54925
A140243,PHARM-INFT-8433,P243-8da93e17,City_10,City_141,2023-06-02 00:00:00,2023-06-24 00:00:00,type_2,13499,61387
A140244,PHARM-API-4522,P244-436d7d6d,City_10,City_141,2023-03-17 00:00:00,2023-04-03 00:00:00,type_2,54739,34949
A140245,PHARM-INFT-8430,P245-d6e421c7,City_10,City_141,2023-02-13 00:00:00,2023-03-01 00:00:00,type_2,41466,17463
A140246,PHARM-INFT-5176,P246-79a2ae4d,City_10,City_142,2023-01-19 00:00:00,2023-01-26 00:00:00,type_2,62663,95023
A140247,PHARM-API-2494,P247-f0e53555,City_10,City_142,2024-05-01 00:00:00,2024-05-06 00:00:00,type_2,57106,17219
A140248,PHARM-API-7105,P248-f94c6c80,City_10,City_142,2024-04-11 00:00:00,2024-04-18 00:00:00,type_2,8361,77924
A140249,PHARM-INFT-3002,P249-574c555e,City_10,City_142,2023-02-25 00:00:00,2023-03-11 00:00:00,type_2,98841,92207
A140250,PHARM-VCNE-1842,P250-a9f1f0f1,City_10,City_142,2022-10-22 00:00:00,2022-11-13 00:00:00,type_2,46590,45953
A140251,PHARM-API-9313,P251-98f0c0c5,City_10,City_142,2022-08-06 00:00:00,2022-08-13 00:00:00,type_2,63701,91079
A140252,PHARM-API-6736,P252-ec0cc068,City_10,City_143,2024-05-15 00:00:00,2024-06-04 00:00:00,type_2,15558,53176
A140253,PHARM-INFT-4705,P253-b3df4599,City_10,City_143,2024-04-06 00:00:00,2024-04-22 00:00:00,type_2,81990,78526
A140254,PHARM-API-5381,P254-e1a111a0,City_10,City_143,2022-01-30 00:00:00,2022-02-07 00:00:00,type_2,92604,40818
A140255,PHARM-INFT-6567,P255-ce24b2ce,City_10,City_143,2022-12-26 00:00:00,2022-12-29 00:00:00,type_2,19276,28777
A140256,PHARM-VCNE-2140,P256-e31b6407,City_10,City_150,2022-05-26 00:00:00,2022-06-21 00:00:00,type_2,4518,87991
A140257,PHARM-API-9691,P257-950db05e,City_10,City_150,2022-08-09 00:00:00,2022-08-24 00:00:00,type_2,59960,60028
A140258,PHARM-INFT-3578,P258-b4e570ab,City_10,City_150,2023-01-14 00:00:00,2023-01-26 00:00:00,type_2,43017,99581
A140259,PHARM-API-1861,P259-f96c0a8d,City_10,City_150,2022-06-09 00:00:00,2022-06-17 00:00:00,type_2,7022,85981
A140260,PHARM-API-5458,P260-81196571,City_10,City_150,2023-03-30 00:00:00,2023-04-23 00:00:00,type_2,64156,60576
A140261,PHARM-VCNE-7785,P261-af878b60,City_10,City_150,2022-10-07 00:00:00,2022-10-16 00:00:00,type_2,15418,72154
A140262,PHARM-INFT-8043,P262-016a8246,City_10,City_150,2022-04-24 00:00:00,2022-05-06 00:00:00,type_2,89430,93895
A140263,PHARM-VCNE-9633,P263-11a54c3b,City_10,City_152,2023-11-15 00:00:00,2023-11-27 00:00:00,type_2,29403,10952
A140264,PHARM-VCNE-1897,P264-bec97ecf,City_10,City_152,2022-01-08 00:00:00,2022-01-17 00:00:00,type_2,28186,44507
A140265,PHARM-TABL-5186,P265-4234c289,City_10,City_152,2022-10-24 00:00:00,2022-11-06 00:00:00,type_2,1513,20726
A140266,PHARM-VCNE-8055,P266-95f20b9a,City_10,City_152,2022-06-29 00:00:00,2022-07-06 00:00:00,type_2,70306,54834
A140267,PHARM-TABL-9196,P267-6921355a,City_10,City_152,2023-07-27 00:00:00,2023-08-25 00:00:00,type_2,46921,92562
A140268,PHARM-API-7505,P268-6c99597e,City_10,City_152,2024-06-01 00:00:00,2024-06-27 00:00:00,type_2,57676,10544
A140269,PHARM-API-8532,P269-05876a7e,City_10,City_152,2022-03-21 00:00:00,2022-04-20 00:00:00,type_2,75965,46033
A140270,PHARM-VCNE-7843,P270-cfdae5de,City_10,City_158,2022-10-24 00:00:00,2022-10-30 00:00:00,type_2,3233,58088
A140271,PHARM-INFT-3815,P271-eb203648,City_10,City_158,2024-03-31 00:00:00,2024-04-22 00:00:00,type_2,90888,65305
A140272,PHARM-INFT-2443,P272-39044be5,City_10,City_158,2023-03-24 00:00:00,2023-04-23 00:00:00,type_2,32391,18875
A140273,PHARM-VCNE-7560,P273-fd4d8ebd,City_10,City_158,2023-06-21 00:00:00,2023-06-26 00:00:00,type_2,41168,56873
A140274,PHARM-INFT-4630,P274-793845f6,City_10,City_158,2022-12-08 00:00:00,2023-01-04 00:00:00,type_2,10511,27037
A140275,PHARM-API-9693,P275-228c5f2a,City_10,City_158,2023-06-07 00:00:00,2023-06-16 00:00:00,type_2,46519,50793
A140276,PHARM-TABL-4871,P276-f9292c3b,City_10,City_17,2022-04-16 00:00:00,2022-04-23 00:00:00,type_2,26356,38550
A140277,PHARM-TABL-3504,P277-96d55c17,City_10,City_17,2024-02-18 00:00:00,2024-03-16 00:00:00,type_2,10376,90918
A140278,PHARM-TABL-9095,P278-e0f05ab4,City_10,City_17,2023-04-21 00:00:00,2023-05-18 00:00:00,type_2,76452,78889
A140279,PHARM-VCNE-6295,P279-611eeb23,City_10,City_17,2024-06-03 00:00:00,2024-06-26 00:00:00,type_2,20286,46436
A140280,PHARM-VCNE-2118,P280-4823740a,City_10,City_17,2023-04-26 00:00:00,2023-05-13 00:00:00,type_2,40191,87756
A140281,PHARM-INFT-1920,P281-0bee638f,City_10,City_17,2022-12-27 00:00:00,2023-01-15 00:00:00,type_2,41185,14724
A140282,PHARM-VCNE-8404,P282-17c80bb9,City_10,City_17,2022-02-08 00:00:00,2022-02-12 00:00:00,type_2,38127,53331
A140283,PHARM-API-2479,P283-16e5c386,City_10,City_17,2023-09-22 00:00:00,2023-10-14 00:00:00,type_2,50894,71462
A140284,PHARM-API-8368,P284-0f0c7375,City_10,City_23,2024-04-09 00:00:00,2024-04-30 00:00:00,type_2,25172,90437
A140285,PHARM-INFT-8792,P285-f318d258,City_10,City_23,2023-05-29 00:00:00,2023-06-05 00:00:00,type_2,59550,13109
A140286,PHARM-API-6626,P286-84526725,City_10,City_23,2024-01-02 00:00:00,2024-01-07 00:00:00,type_2,85189,71132
A140287,PHARM-TABL-1641,P287-989d8a17,City_10,City_23,2022-09-11 00:00:00,2022-10-06 00:00:00,type_2,58095,62377
A140288,PHARM-TABL-6962,P288-741db96b,City_10,City_23,2023-01-17 00:00:00,2023-01-29 00:00:00,type_2,54078,55779
A140289,PHARM-INFT-1857,P289-f0eafe6c,City_10,City_23,2024-03-19 00:00:00,2024-04-11 00:00:00,type_2,44363,89843
A140290,PHARM-INFT-2548,P290-bbecd575,City_10,City_24,2023-07-26 00:00:00,2023-08-19 00:00:00,type_2,37743,55667
A140291,PHARM-INFT-3463,P291-32f5a563,City_10,City_24,2022-12-08 00:00:00,2022-12-13 00:00:00,type_2,87480,81380
A140292,PHARM-TABL-6731,P292-b4c00166,City_10,City_24,2022-11-14 00:00:00,2022-12-07 00:00:00,type_2,87287,96551
A140293,PHARM-TABL-2388,P293-95de2553,City_10,City_29,2022-11-14 00:00:00,2022-12-04 00:00:00,type_2,84843,54372
A140294,PHARM-INFT-3093,P294-7a50bc71,City_10,City_29,2023-11-18 00:00:00,2023-12-13 00:00:00,type_2,69495,94838
A140295,PHARM-API-7937,P295-47a55bd5,City_10,City_29,2023-06-05 00:00:00,2023-06-19 00:00:00,type_2,48026,7389
A140296,PHARM-INFT-3953,P296-85e17db4,City_10,City_29,2022-08-08 00:00:00,2022-08-21 00:00:00,type_2,25666,68736
A140297,PHARM-TABL-3253,P297-96fd269c,City_10,City_29,2022-06-08 00:00:00,2022-06-13 00:00:00,type_2,13756,43770
A140298,PHARM-API-6517,P298-a8626cfd,City_10,City_29,2024-06-16 00:00:00,2024-07-13 00:00:00,type_2,17676,86006
A140299,PHARM-VCNE-3527,P299-32c07890,City_10,City_31,2022-06-16 00:00:00,2022-06-24 00:00:00,type_2,82385,95812
A140300,PHARM-TABL-8170,P300-f20ed71e,City_10,City_31,2022-02-14 00:00:00,2022-03-02 00:00:00,type_2,89152,52749
A140301,PHARM-TABL-8277,P301-d442df78,City_10,City_31,2023-09-18 00:00:00,2023-09-30 00:00:00,type_2,31171,63841
A140302,PHARM-TABL-6070,P302-e887eb04,City_10,City_31,2024-04-08 00:00:00,2024-05-06 00:00:00,type_2,25930,66474
A140303,PHARM-INFT-8218,P303-2a7be951,City_10,City_31,2023-04-18 00:00:00,2023-05-15 00:00:00,type_2,50552,41932
A140304,PHARM-VCNE-3655,P304-0a84c7b8,City_10,City_31,2024-04-16 00:00:00,2024-04-25 00:00:00,type_2,18640,84254
A140305,PHARM-INFT-1854,P305-d4bfed93,City_10,City_31,2023-10-19 00:00:00,2023-11-06 00:00:00,type_2,73184,53655
A140306,PHARM-API-5670,P306-e56e0479,City_10,City_35,2022-03-27 00:00:00,2022-04-23 00:00:00,type_2,36255,26012
A140307,PHARM-VCNE-9410,P307-b5540f85,City_10,City_35,2022-05-31 00:00:00,2022-06-29 00:00:00,type_2,12521,62340
A140308,PHARM-TABL-8391,P308-bf5fb028,City_10,City_35,2022-12-24 00:00:00,2022-12-27 00:00:00,type_2,7480,59381
A140309,PHARM-INFT-4862,P309-5dc43166,City_10,City_38,2023-01-31 00:00:00,2023-02-05 00:00:00,type_2,29930,54140
A140310,PHARM-API-6221,P310-9c57e643,City_10,City_38,2022-04-12 00:00:00,2022-05-11 00:00:00,type_2,85691,98677
A140311,PHARM-INFT-3392,P311-7a91bae9,City_10,City_38,2022-05-21 00:00:00,2022-05-25 00:00:00,type_2,62425,42601
A140312,PHARM-TABL-8685,P312-003893a9,City_10,City_38,2023-04-05 00:00:00,2023-04-27 00:00:00,type_2,10884,5688
A140313,PHARM-API-5193,P313-e05ed321,City_10,City_38,2022-08-09 00:00:00,2022-09-07 00:00:00,type_2,72432,24597
A140314,PHARM-VCNE-2821,P314-3ab3cf4c,City_10,City_38,2024-03-05 00:00:00,2024-03-17 00:00:00,type_2,39972,36147
A140315,PHARM-API-4906,P315-640b4595,City_10,City_47,2023-03-06 00:00:00,2023-03-29 00:00:00,type_2,60414,86633
A140316,PHARM-API-2816,P316-8ea9ea1f,City_10,City_47,2024-05-06 00:00:00,2024-05-24 00:00:00,type_2,70761,83215
A140317,PHARM-API-9443,P317-39093bed,City_10,City_47,2023-08-12 00:00:00,2023-08-22 00:00:00,type_2,19318,99181
A140318,PHARM-VCNE-1025,P318-2d1c15e6,City_10,City_51,2023-09-22 00:00:00,2023-10-06 00:00:00,type_2,75298,36531
A140319,PHARM-VCNE-4068,P319-9d7a9938,City_10,City_51,2023-11-12 00:00:00,2023-12-06 00:00:00,type_2,69114,16221
A140320,PHARM-INFT-2108,P320-31a33817,City_10,City_51,2023-06-23 00:00:00,2023-07-13 00:00:00,type_2,67035,71496
A140321,PHARM-API-7397,P321-20f24e9a,City_10,City_51,2024-06-13 00:00:00,2024-07-01 00:00:00,type_2,83818,10706
A140322,PHARM-VCNE-7116,P322-7c790c4e,City_10,City_51,2022-09-17 00:00:00,2022-10-13 00:00:00,type_2,47305,7128
A140323,PHARM-INFT-4950,P323-72bcd978,City_10,City_53,2024-01-21 00:00:00,2024-02-14 00:00:00,type_2,14087,87346
A140324,PHARM-INFT-3185,P324-e08ce217,City_10,City_53,2022-02-15 00:00:00,2022-03-01 00:00:00,type_2,44874,76567
A140325,PHARM-TABL-8612,P325-bd529014,City_10,City_53,2023-12-14 00:00:00,2024-01-01 00:00:00,type_2,24391,87802
A140326,PHARM-API-8498,P326-c4717a4f,City_10,City_62,2022-02-07 00:00:00,2022-02-19 00:00:00,type_2,6241,31422
A140327,PHARM-TABL-1686,P327-98b85385,City_10,City_62,2022-11-20 00:00:00,2022-12-02 00:00:00,type_2,52696,72552
A140328,PHARM-VCNE-5150,P328-60050eab,City_10,City_62,2022-02-07 00:00:00,2022-03-06 00:00:00,type_2,25548,89790
A140329,PHARM-INFT-6848,P329-fb4fd469,City_10,City_62,2024-06-01 00:00:00,2024-06-28 00:00:00,type_2,86448,11265
A140330,PHARM-INFT-3039,P330-52b64fe3,City_10,City_63,2024-03-29 00:00:00,2024-04-12 00:00:00,type_2,52931,62272
A140331,PHARM-VCNE-7334,P331-4155cccc,City_10,City_63,2022-12-14 00:00:00,2022-12-22 00:00:00,type_2,91210,70038
A140332,PHARM-VCNE-7018,P332-82c743c9,City_10,City_63,2024-03-27 00:00:00,2024-04-15 00:00:00,type_2,11328,39959
A140333,PHARM-VCNE-2293,P333-0496a89d,City_10,City_63,2023-03-17 00:00:00,2023-04-08 00:00:00,type_2,71996,28652
A140334,PHARM-INFT-6262,P334-0269774d,City_10,City_63,2022-04-16 00:00:00,2022-04-21 00:00:00,type_2,87128,47981
A140335,PHARM-INFT-8305,P335-581d91d2,City_10,City_66,2023-09-10 00:00:00,2023-10-05 00:00:00,type_2,22342,60851
A140336,PHARM-VCNE-6759,P336-480689f3,City_10,City_66,2023-04-03 00:00:00,2023-04-07 00:00:00,type_2,81089,51210
A140337,PHARM-VCNE-5498,P337-9285229a,City_10,City_66,2023-10-17 00:00:00,2023-11-14 00:00:00,type_2,10335,12518
A140338,PHARM-VCNE-6952,P338-9028a7ff,City_10,City_66,2023-06-10 00:00:00,2023-07-08 00:00:00,type_2,21469,94051
A140339,PHARM-API-3339,P339-44c6f57b,City_10,City_66,2024-05-19 00:00:00,2024-06-10 00:00:00,type_2,57932,93878
A140340,PHARM-TABL-2101,P340-032ea478,City_10,City_72,2022-08-30 00:00:00,2022-09-26 00:00:00,type_2,48515,89562
A140341,PHARM-INFT-7272,P341-96d61ebd,City_10,City_72,2023-08-04 00:00:00,2023-08-08 00:00:00,type_2,20611,84310
A140342,PHARM-VCNE-7077,P342-9e40b434,City_10,City_72,2023-01-16 00:00:00,2023-02-02 00:00:00,type_2,75725,15077
A140343,PHARM-INFT-7521,P343-82cd1724,City_10,City_75,2022-11-18 00:00:00,2022-12-11 00:00:00,type_2,33217,41528
A140344,PHARM-API-1424,P344-dbd8421b,City_10,City_75,2024-01-24 00:00:00,2024-02-01 00:00:00,type_2,68361,70410
A140345,PHARM-VCNE-2929,P345-d6e81f02,City_10,City_75,2022-09-26 00:00:00,2022-10-23 00:00:00,type_2,92779,39116
A140346,PHARM-VCNE-4515,P346-17480a8f,City_10,City_75,2023-09-19 00:00:00,2023-10-01 00:00:00,type_2,64882,95961
A140347,PHARM-API-3223,P347-950bb3e8,City_10,City_79,2024-05-23 00:00:00,2024-05-28 00:00:00,type_2,23130,64250
A140348,PHARM-VCNE-2438,P348-aa6efb17,City_10,City_79,2024-04-09 00:00:00,2024-05-03 00:00:00,type_2,88035,46889
A140349,PHARM-INFT-2063,P349-b4a41b65,City_10,City_79,2023-07-18 00:00:00,2023-08-07 00:00:00,type_2,39815,43058
A140350,PHARM-TABL-3852,P350-5cc782ab,City_10,City_79,2024-03-23 00:00:00,2024-04-06 00:00:00,type_2,29891,71683
A140351,PHARM-TABL-3275,P351-a80a6d63,City_10,City_84,2022-08-31 00:00:00,2022-09-28 00:00:00,type_2,3945,69752
A140352,PHARM-INFT-7044,P352-48e866ad,City_10,City_84,2023-04-24 00:00:00,2023-05-22 00:00:00,type_2,17509,77305
A140353,PHARM-API-2077,P353-8e1d7e76,City_10,City_84,2022-11-13 00:00:00,2022-11-28 00:00:00,type_2,94723,98969
A140354,PHARM-VCNE-7708,P354-903ac221,City_10,City_85,2024-04-23 00:00:00,2024-05-14 00:00:00,type_2,16926,14666
A140355,PHARM-INFT-2215,P355-42ec0a02,City_10,City_85,2023-04-06 00:00:00,2023-04-23 00:00:00,type_2,68311,94143
A140356,PHARM-INFT-3102,P356-4bf68de9,City_10,City_85,2024-06-18 00:00:00,2024-07-17 00:00:00,type_2,84359,77260
A140357,PHARM-TABL-3114,P357-bb012790,City_10,City_85,2023-03-20 00:00:00,2023-04-08 00:00:00,type_2,16774,12263
A140358,PHARM-TABL-5982,P358-8a8bf22f,City_10,City_85,2022-06-18 00:00:00,2022-06-26 00:00:00,type_2,93473,47291
A140359,PHARM-TABL-6669,P359-2a089804,City_10,City_85,2023-06-16 00:00:00,2023-06-28 00:00:00,type_2,33347,15336
A140360,PHARM-INFT-3050,P360-83f3071f,City_10,City_92,2023-10-03 00:00:00,2023-10-15 00:00:00,type_2,70424,85534
A140361,PHARM-API-9234,P361-1d391e47,City_10,City_92,2023-10-19 00:00:00,2023-10-27 00:00:00,type_2,76606,82569
A140362,PHARM-TABL-3804,P362-79346ebb,City_10,City_92,2023-11-06 00:00:00,2023-11-28 00:00:00,type_2,79816,99454
A140363,PHARM-INFT-1674,P363-e8c4bd40,City_10,City_92,2024-04-25 00:00:00,2024-05-25 00:00:00,type_2,11146,8718
A140364,PHARM-INFT-4453,P364-12be1e78,City_10,City_98,2024-02-25 00:00:00,2024-03-17 00:00:00,type_2,81516,59602
A140365,PHARM-API-9159,P365-3021d762,City_10,City_98,2023-10-05 00:00:00,2023-10-25 00:00:00,type_2,84636,42967
A140366,PHARM-INFT-8912,P366-53050ba9,City_10,City_98,2022-09-08 00:00:00,2022-10-06 00:00:00,type_2,53727,94783
A140367,PHARM-VCNE-2195,P367-afbdd9bc,City_10,City_99,2023-12-07 00:00:00,2023-12-11 00:00:00,type_2,58119,25719
A140368,PHARM-VCNE-8933,P368-6eb4a009,City_10,City_99,2023-04-21 00:00:00,2023-04-30 00:00:00,type_2,80016,49589
A140369,PHARM-TABL-6121,P369-d6f24fc0,City_10,City_99,2024-06-01 00:00:00,2024-06-26 00:00:00,type_2,96733,46853
A140370,PHARM-INFT-7532,P370-93937007,City_10,City_99,2022-05-14 00:00:00,2022-06-10 00:00:00,type_2,67999,53567
A140371,PHARM-API-6228,P371-28002c91,City_10,City_99,2022-09-05 00:00:00,2022-09-22 00:00:00,type_2,35558,21059
A140372,MFG-ASSEM-3308,P372-c7c70b3a,City_100,City_106,2022-04-10 00:00:00,2022-04-14 00:00:00,type_1,50851,162154
A140373,MFG-SUBAS-5067,P373-ce01ffa3,City_100,City_106,2024-06-05 00:00:00,2024-06-13 00:00:00,type_1,43417,436496
A140374,MFG-COMP-4110,P374-fe45e6b4,City_100,City_106,2024-02-21 00:00:00,2024-02-29 00:00:00,type_1,67966,271234
A140375,MFG-SUBAS-9171,P375-2a5de0a1,City_100,City_106,2024-06-19 00:00:00,2024-07-01 00:00:00,type_1,3537,270765
A140376,MFG-PARTS-7442,P376-14e9dc7a,City_100,City_106,2023-06-02 00:00:00,2023-06-19 00:00:00,type_1,28699,136211
A140377,MFG-COMP-1797,P377-fd0f4083,City_100,City_106,2022-02-21 00:00:00,2022-03-05 00:00:00,type_1,78817,269467
A140378,MFG-SUBAS-5681,P378-ace27e1a,City_100,City_108,2023-07-04 00:00:00,2023-07-07 00:00:00,type_1,14589,454162
A140379,MFG-SUBAS-3194,P379-ea922199,City_100,City_108,2022-09-28 00:00:00,2022-10-24 00:00:00,type_1,53355,201772
A140380,MFG-COMP-1741,P380-ab81681d,City_100,City_108,2023-02-15 00:00:00,2023-02-19 00:00:00,type_1,74138,308991
A140381,MFG-ASSEM-6939,P381-c4891cd8,City_100,City_108,2023-07-21 00:00:00,2023-08-02 00:00:00,type_1,51139,48551
A140382,MFG-SUBAS-5582,P382-b8635b6c,City_100,City_108,2024-04-25 00:00:00,2024-05-17 00:00:00,type_1,80590,366724
A140383,MFG-PARTS-3108,P383-ee663f9f,City_100,City_108,2022-04-10 00:00:00,2022-04-25 00:00:00,type_1,44944,205663
A140384,MFG-COMP-3363,P384-aad47894,City_100,City_108,2022-07-23 00:00:00,2022-08-14 00:00:00,type_1,53110,276926
A140385,MFG-PARTS-1742,P385-53d5ade5,City_100,City_108,2022-02-09 00:00:00,2022-02-16 00:00:00,type_1,44152,384127
A140386,MFG-SUBAS-3440,P386-cdc8bb4a,City_100,City_118,2023-09-13 00:00:00,2023-10-02 00:00:00,type_1,43487,83285
A140387,MFG-COMP-3662,P387-70a71f35,City_100,City_118,2023-02-07 00:00:00,2023-03-01 00:00:00,type_1,39721,397616
A140388,MFG-COMP-9311,P388-52ef10fa,City_100,City_118,2024-04-28 00:00:00,2024-05-17 00:00:00,type_1,64705,289099
A140389,MFG-COMP-8780,P389-25389c5d,City_100,City_118,2024-04-15 00:00:00,2024-04-18 00:00:00,type_1,43916,203125
A140390,MFG-PARTS-7824,P390-12fad1dd,City_100,City_118,2023-08-21 00:00:00,2023-09-02 00:00:00,type_1,95569,427728
A140391,MFG-PARTS-8775,P391-743d0431,City_100,City_118,2022-09-29 00:00:00,2022-10-22 00:00:00,type_1,76321,420467
A140392,MFG-ASSEM-1841,P392-81500ab3,City_100,City_122,2023-08-21 00:00:00,2023-09-08 00:00:00,type_1,69212,99397
A140393,MFG-SUBAS-3421,P393-61cef8cd,City_100,City_122,2024-04-21 00:00:00,2024-05-15 00:00:00,type_1,4638,136980
A140394,MFG-PARTS-4125,P394-468149d0,City_100,City_122,2022-01-20 00:00:00,2022-02-06 00:00:00,type_1,55390,174465
A140395,MFG-ASSEM-7765,P395-b5c278ba,City_100,City_122,2023-12-09 00:00:00,2023-12-18 00:00:00,type_1,66274,225155
A140396,MFG-SUBAS-2020,P396-0ea6daaf,City_100,City_122,2023-12-24 00:00:00,2023-12-31 00:00:00,type_1,27676,281939
A140397,MFG-COMP-8837,P397-30ca9551,City_100,City_122,2023-06-23 00:00:00,2023-07-08 00:00:00,type_1,23199,174496
A140398,MFG-SUBAS-9734,P398-3db8d4c3,City_100,City_122,2022-12-17 00:00:00,2023-01-06 00:00:00,type_1,89087,195748
